date,sensor_number,calls_number,Myotis brandtii,Myotis daubentonii,Myotis nattereri,Nyctalus leisleri,Nyctalus noctula,Pipistrellus nathusii,Pipistrellus pipistrellus,Pipistrellus pygmaeus,Plecotus auritus,Plecotus austriacus
2021-10-21,12,10,0,0,0,0,1,3,6,0,0,0
2021-10-21,14,16,0,0,0,0,0,2,8,6,0,0
2021-10-22,1,61,0,0,0,2,0,2,42,15,0,0
2021-10-22,5,11,0,0,0,3,0,0,5,3,0,0
2021-10-22,10,4,0,0,0,1,0,1,2,0,0,0
2021-10-22,12,16,0,0,0,1,0,5,5,5,0,0
2021-10-22,14,25,0,0,0,0,0,0,23,2,0,0
2021-10-23,1,18,0,0,0,0,0,1,6,11,0,0
2021-10-23,3,43,0,0,0,0,1,0,14,28,0,0
2021-10-23,5,15,0,0,0,0,0,1,14,0,0,0
2021-10-23,10,10,0,0,0,5,1,2,2,0,0,0
2021-10-23,12,29,0,0,0,1,0,8,16,4,0,0
2021-10-23,14,33,0,0,0,0,0,0,30,3,0,0
2021-10-24,1,10,0,0,0,0,0,4,3,3,0,0
2021-10-24,2,1,0,0,0,0,0,0,1,0,0,0
2021-10-24,3,11,0,0,0,0,0,1,10,0,0,0
2021-10-24,5,264,0,0,0,28,0,27,201,8,0,0
2021-10-24,10,6,0,0,0,3,0,1,2,0,0,0
2021-10-24,12,135,0,0,0,2,2,8,103,19,1,0
2021-10-24,14,14,0,0,0,0,0,0,9,5,0,0
2021-10-25,1,12,0,0,0,0,1,2,3,6,0,0
2021-10-25,3,10,0,0,0,0,0,0,10,0,0,0
2021-10-25,5,13,0,0,0,0,0,1,7,5,0,0
2021-10-25,10,9,0,0,0,2,0,3,4,0,0,0
2021-10-25,12,64,0,0,0,1,0,9,51,3,0,0
2021-10-25,14,36,0,0,0,0,0,2,26,8,0,0
2021-10-26,1,1,0,0,0,0,0,1,0,0,0,0
2021-10-26,5,510,0,0,0,81,0,31,388,10,0,0
2021-10-26,10,3,0,0,0,0,0,1,2,0,0,0
2021-10-26,12,50,0,0,0,1,0,3,21,25,0,0
2021-10-26,14,30,0,0,0,0,0,1,23,6,0,0
2021-10-27,3,1,0,0,0,1,0,0,0,0,0,0
2021-10-27,5,160,0,0,0,5,0,1,58,96,0,0
2021-10-27,10,8,0,0,0,1,0,3,4,0,0,0
2021-10-27,12,35,0,0,0,0,0,3,28,4,0,0
2021-10-27,14,19,0,0,0,0,0,1,17,1,0,0
2021-10-28,1,7,0,0,0,3,0,2,1,1,0,0
2021-10-28,3,2,0,0,0,0,0,2,0,0,0,0
2021-10-28,5,12,0,0,0,3,0,5,4,0,0,0
2021-10-28,10,10,0,0,0,1,0,4,5,0,0,0
2021-10-28,12,24,0,0,0,2,2,5,15,0,0,0
2021-10-28,14,19,0,0,0,1,0,2,15,1,0,0
2021-10-29,1,1,0,0,0,0,0,0,1,0,0,0
2021-10-29,3,2,0,0,0,0,0,0,2,0,0,0
2021-10-29,5,3,0,0,0,0,0,0,3,0,0,0
2021-10-29,10,2,0,0,0,0,0,1,1,0,0,0
2021-10-29,14,11,0,0,0,0,0,1,3,7,0,0
2021-10-30,3,15,0,0,0,1,0,0,14,0,0,0
2021-10-30,5,34,0,0,0,0,0,1,24,9,0,0
2021-10-30,10,2,0,0,0,0,0,1,1,0,0,0
2021-10-30,12,14,0,0,0,0,0,5,7,2,0,0
2021-10-30,14,10,0,0,0,0,0,0,7,3,0,0
2021-10-31,1,49,0,0,0,0,0,0,49,0,0,0
2021-10-31,3,6,0,0,0,3,0,0,1,2,0,0
2021-10-31,5,8,0,0,0,1,0,1,6,0,0,0
2021-10-31,10,2,0,0,0,0,0,0,2,0,0,0
2021-10-31,12,2,0,0,0,0,0,1,0,0,1,0
2021-11-01,1,44,0,0,0,0,1,5,38,0,0,0
2021-11-01,5,17,0,0,0,0,0,0,0,17,0,0
2021-11-01,10,5,0,0,0,3,0,2,0,0,0,0
2021-11-01,12,31,0,0,0,1,0,9,19,2,0,0
2021-11-01,14,51,0,0,0,0,0,4,43,4,0,0
2021-11-02,1,12,0,0,0,0,0,1,1,10,0,0
2021-11-02,5,1,0,0,0,0,0,0,1,0,0,0
2021-11-02,10,8,0,0,0,0,1,5,2,0,0,0
2021-11-02,12,19,0,0,0,2,0,5,12,0,0,0
2021-11-02,14,18,0,0,0,1,0,2,13,2,0,0
2021-11-03,2,3,0,0,0,0,0,3,0,0,0,0
2021-11-03,3,9,0,0,0,0,0,1,0,8,0,0
2021-11-03,10,6,0,0,0,1,0,4,1,0,0,0
2021-11-03,12,10,0,0,0,1,0,5,4,0,0,0
2021-11-03,14,15,0,0,0,0,0,0,12,3,0,0
2021-11-04,1,1,0,0,0,0,0,0,1,0,0,0
2021-11-04,3,18,0,0,0,0,0,18,0,0,0,0
2021-11-04,10,8,0,0,0,3,0,2,3,0,0,0
2021-11-04,12,11,0,0,0,3,0,3,4,1,0,0
2021-11-04,14,14,0,0,0,0,0,3,7,4,0,0
2021-11-05,1,4,0,0,0,1,0,0,2,1,0,0
2021-11-05,5,1,0,0,0,1,0,0,0,0,0,0
2021-11-05,10,10,0,0,0,1,1,4,4,0,0,0
2021-11-05,12,19,0,0,0,1,0,4,6,8,0,0
2021-11-05,14,18,0,0,0,0,0,6,10,2,0,0
2021-11-06,1,12,0,0,0,0,0,12,0,0,0,0
2021-11-06,2,1,0,0,0,0,1,0,0,0,0,0
2021-11-06,3,1,0,0,0,1,0,0,0,0,0,0
2021-11-06,5,14,0,0,0,0,0,1,2,11,0,0
2021-11-06,10,1,0,0,0,0,0,1,0,0,0,0
2021-11-06,12,18,0,0,0,2,0,2,1,13,0,0
2021-11-06,14,16,0,0,0,1,0,2,11,2,0,0
2021-11-07,1,16,0,0,0,1,0,4,1,10,0,0
2021-11-07,3,3,0,0,0,0,0,1,2,0,0,0
2021-11-07,5,123,0,0,0,16,0,15,92,0,0,0
2021-11-07,10,25,0,0,0,2,0,3,20,0,0,0
2021-11-07,12,68,1,0,0,2,0,1,25,39,0,0
2021-11-07,14,32,0,0,0,0,0,2,24,6,0,0
2021-11-08,1,3,0,0,0,0,0,3,0,0,0,0
2021-11-08,2,1,0,0,0,0,0,1,0,0,0,0
2021-11-08,3,19,0,0,0,1,0,17,0,1,0,0
2021-11-08,5,66,0,0,0,2,0,2,62,0,0,0
2021-11-08,10,35,0,0,0,2,0,5,24,4,0,0
2021-11-08,12,19,0,0,0,0,0,7,5,7,0,0
2021-11-08,14,15,0,0,0,0,0,0,12,3,0,0
2021-11-09,1,153,0,0,0,0,0,15,138,0,0,0
2021-11-09,2,2,0,0,0,0,0,0,2,0,0,0
2021-11-09,3,8,0,0,0,0,0,0,7,1,0,0
2021-11-09,5,1434,0,0,0,102,0,303,1013,16,0,0
2021-11-09,10,9,0,0,0,3,1,2,3,0,0,0
2021-11-09,12,214,0,0,0,4,0,46,150,14,0,0
2021-11-09,14,36,0,0,0,1,0,0,29,6,0,0
2021-11-10,1,3,0,0,0,0,0,0,0,3,0,0
2021-11-10,5,386,0,0,0,49,0,88,249,0,0,0
2021-11-10,10,17,0,0,0,0,0,2,12,3,0,0
2021-11-10,12,29,0,0,0,0,0,4,25,0,0,0
2021-11-10,14,10,0,0,0,0,0,0,9,1,0,0
2021-11-11,2,4,0,0,0,0,0,0,0,4,0,0
2021-11-11,3,1,0,0,0,0,0,0,0,1,0,0
2021-11-11,5,503,0,0,0,13,0,23,439,28,0,0
2021-11-11,10,11,0,0,0,0,0,5,6,0,0,0
2021-11-11,12,49,0,0,0,3,0,7,30,9,0,0
2021-11-11,14,7,0,0,0,0,0,0,4,3,0,0
2021-11-12,1,3,0,0,0,0,0,1,2,0,0,0
2021-11-12,3,23,0,0,0,0,0,21,0,2,0,0
2021-11-12,10,3,0,0,0,0,0,3,0,0,0,0
2021-11-12,12,2,0,0,0,1,0,1,0,0,0,0
2021-11-12,14,4,0,0,0,0,0,1,3,0,0,0
2021-11-13,1,29,0,0,0,2,0,1,14,12,0,0
2021-11-13,3,2,0,0,0,2,0,0,0,0,0,0
2021-11-13,5,82,0,0,0,4,0,0,0,78,0,0
2021-11-13,10,16,0,0,0,0,0,3,12,1,0,0
2021-11-13,12,8,0,0,0,1,0,3,3,1,0,0
2021-11-13,14,17,0,0,0,0,0,0,4,13,0,0
2021-11-14,1,4,0,0,0,0,0,3,1,0,0,0
2021-11-14,3,2,0,0,0,0,1,0,0,1,0,0
2021-11-14,5,24,0,0,0,0,0,0,9,15,0,0
2021-11-14,10,4,0,0,0,2,0,1,1,0,0,0
2021-11-14,12,21,0,0,0,0,0,6,13,2,0,0
2021-11-14,14,6,0,0,0,1,0,1,2,2,0,0
2021-11-15,1,1,0,0,0,0,0,0,1,0,0,0
2021-11-15,2,1,0,0,0,0,0,0,1,0,0,0
2021-11-15,3,12,0,0,0,1,0,1,10,0,0,0
2021-11-15,10,11,0,0,0,1,0,7,3,0,0,0
2021-11-15,12,17,0,0,0,1,0,1,13,2,0,0
2021-11-15,14,9,0,0,0,0,0,2,3,4,0,0
2021-11-16,1,5,0,0,0,0,0,1,4,0,0,0
2021-11-16,3,1,0,0,0,0,0,0,1,0,0,0
2021-11-16,5,4,0,0,0,0,0,0,4,0,0,0
2021-11-16,10,7,0,0,0,1,0,6,0,0,0,0
2021-11-16,12,19,0,0,0,4,0,5,10,0,0,0
2021-11-16,14,29,0,0,0,0,0,0,25,4,0,0
2021-11-17,1,2,0,0,0,0,0,1,1,0,0,0
2021-11-17,5,3,0,0,0,0,0,0,3,0,0,0
2021-11-17,10,10,0,0,0,0,0,4,6,0,0,0
2021-11-17,12,13,0,1,0,0,0,7,3,2,0,0
2021-11-17,14,17,0,0,0,0,0,3,10,4,0,0
2021-11-18,1,83,0,0,0,0,0,9,70,4,0,0
2021-11-18,2,12,0,0,0,0,0,0,12,0,0,0
2021-11-18,3,6,0,0,0,1,1,4,0,0,0,0
2021-11-18,5,631,0,0,0,25,0,56,548,2,0,0
2021-11-18,10,14,0,0,0,1,0,3,10,0,0,0
2021-11-18,12,28,0,0,0,2,1,12,10,3,0,0
2021-11-18,14,6,0,0,0,0,0,1,5,0,0,0
2021-11-19,1,1,0,0,0,0,0,1,0,0,0,0
2021-11-19,5,643,0,0,0,14,0,36,508,82,3,0
2021-11-19,10,9,0,0,0,1,0,4,4,0,0,0
2021-11-19,12,60,0,0,0,2,0,24,21,13,0,0
2021-11-19,14,31,0,0,0,0,0,2,29,0,0,0
2021-11-20,1,3,0,0,0,0,0,1,2,0,0,0
2021-11-20,10,5,0,0,0,2,0,2,1,0,0,0
2021-11-20,12,4,0,0,0,1,0,3,0,0,0,0
2021-11-20,14,7,0,0,0,0,1,1,5,0,0,0
2021-11-21,1,2,0,0,0,0,0,2,0,0,0,0
2021-11-21,10,2,0,0,0,0,0,0,2,0,0,0
2021-11-21,12,6,0,0,0,4,0,1,1,0,0,0
2021-11-21,14,3,0,0,0,0,0,1,1,1,0,0
2021-11-22,1,2,0,0,0,0,0,2,0,0,0,0
2021-11-22,10,13,0,0,0,2,1,9,1,0,0,0
2021-11-22,12,2,0,0,0,1,0,1,0,0,0,0
2021-11-22,14,11,0,0,0,1,0,0,9,1,0,0
2021-11-23,1,1,0,0,0,0,0,1,0,0,0,0
2021-11-23,10,9,0,0,0,1,0,7,1,0,0,0
2021-11-23,12,5,0,0,0,1,1,2,1,0,0,0
2021-11-23,14,8,0,0,0,0,0,2,6,0,0,0
2021-11-24,1,2,0,0,0,0,0,1,1,0,0,0
2021-11-24,3,1,0,0,0,0,0,0,1,0,0,0
2021-11-24,10,8,0,0,0,3,0,2,1,2,0,0
2021-11-24,12,5,0,0,0,1,0,1,3,0,0,0
2021-11-24,14,23,0,0,0,1,0,3,11,8,0,0
2021-11-25,1,1,0,0,0,0,0,0,1,0,0,0
2021-11-25,2,1,0,0,0,0,0,1,0,0,0,0
2021-11-25,3,3,0,0,0,1,0,0,1,1,0,0
2021-11-25,5,1,0,0,0,0,0,0,1,0,0,0
2021-11-25,10,15,0,0,0,2,0,8,5,0,0,0
2021-11-25,12,7,2,0,0,2,0,1,2,0,0,0
2021-11-25,14,16,0,0,0,1,0,4,8,3,0,0
2021-11-26,1,4,0,0,0,1,0,2,1,0,0,0
2021-11-26,3,2,0,0,0,0,0,2,0,0,0,0
2021-11-26,10,10,0,0,0,3,0,7,0,0,0,0
2021-11-26,12,20,0,0,0,3,0,11,6,0,0,0
2021-11-26,14,6,0,0,0,0,0,1,5,0,0,0
2021-11-27,2,2,0,0,0,1,0,1,0,0,0,0
2021-11-27,10,1,0,0,0,1,0,0,0,0,0,0
2021-11-27,12,3,0,0,0,0,0,1,2,0,0,0
2021-11-28,5,1,0,0,0,0,0,0,0,1,0,0
2021-11-28,10,7,0,0,0,3,0,3,1,0,0,0
2021-11-28,12,4,0,0,0,0,0,3,1,0,0,0
2021-11-28,14,16,0,0,0,0,0,2,12,2,0,0
2021-11-29,10,15,0,0,0,2,0,5,6,2,0,0
2021-11-29,12,3,0,0,0,1,0,1,1,0,0,0
2021-11-29,14,11,0,0,0,0,0,3,7,1,0,0
2021-11-30,1,2,0,0,0,0,0,1,1,0,0,0
2021-11-30,3,3,0,0,0,1,0,0,2,0,0,0
2021-11-30,5,73,0,0,0,2,0,1,66,4,0,0
2021-11-30,10,10,0,0,0,3,0,4,3,0,0,0
2021-11-30,12,18,0,0,0,1,0,7,10,0,0,0
2021-11-30,14,6,0,0,0,0,0,0,5,1,0,0
2021-12-01,5,4,0,0,0,0,0,0,4,0,0,0
2021-12-01,10,12,0,0,0,2,0,5,5,0,0,0
2021-12-01,12,4,0,0,0,0,0,2,2,0,0,0
2021-12-01,14,20,0,0,0,0,0,6,11,3,0,0
2021-12-02,1,2,0,0,0,1,0,0,0,1,0,0
2021-12-02,3,1,0,0,0,0,0,0,1,0,0,0
2021-12-02,10,10,0,0,0,1,0,5,4,0,0,0
2021-12-02,12,18,0,0,0,3,0,10,5,0,0,0
2021-12-02,14,34,0,0,0,0,0,5,21,8,0,0
2021-12-03,1,21,0,0,0,0,0,0,1,20,0,0
2021-12-03,5,4,0,0,0,0,0,0,4,0,0,0
2021-12-03,10,7,0,0,0,0,0,1,6,0,0,0
2021-12-03,12,14,0,0,0,0,0,0,14,0,0,0
2021-12-04,1,4,0,0,0,2,0,2,0,0,0,0
2021-12-04,10,8,0,0,0,0,0,5,3,0,0,0
2021-12-04,12,2,0,0,0,0,0,1,1,0,0,0
2021-12-04,14,5,0,0,0,0,0,1,4,0,0,0
2021-12-05,12,7,0,0,0,0,0,0,0,7,0,0
2021-12-05,14,11,0,0,0,0,0,0,6,5,0,0
2021-12-06,10,4,0,0,0,0,0,2,2,0,0,0
2021-12-06,12,2,0,0,0,0,1,1,0,0,0,0
2021-12-07,2,1,0,0,0,1,0,0,0,0,0,0
2021-12-07,10,4,0,0,0,0,0,2,2,0,0,0
2021-12-07,12,5,0,0,0,1,0,4,0,0,0,0
2021-12-07,14,8,0,0,0,0,0,1,7,0,0,0
2021-12-08,1,2,0,0,0,0,0,2,0,0,0,0
2021-12-08,3,1,0,0,0,0,0,0,1,0,0,0
2021-12-08,10,15,0,0,0,2,1,8,3,1,0,0
2021-12-08,12,10,0,0,0,2,0,3,5,0,0,0
2021-12-08,14,10,0,0,0,0,2,3,5,0,0,0
2021-12-09,1,4,0,0,0,3,0,1,0,0,0,0
2021-12-09,3,4,0,0,0,0,0,1,3,0,0,0
2021-12-09,10,7,0,0,0,0,0,4,3,0,0,0
2021-12-09,12,11,0,0,0,3,0,6,2,0,0,0
2021-12-09,14,12,0,0,0,0,0,1,7,4,0,0
2021-12-10,1,1,0,0,0,0,0,1,0,0,0,0
2021-12-10,10,17,0,0,0,3,0,13,1,0,0,0
2021-12-10,12,5,0,0,0,1,0,1,2,1,0,0
2021-12-10,14,8,0,0,0,0,0,2,6,0,0,0
2021-12-11,5,25,0,0,0,3,0,6,16,0,0,0
2021-12-11,10,5,0,0,0,1,0,2,2,0,0,0
2021-12-11,12,5,0,0,0,1,0,1,3,0,0,0
2021-12-11,14,6,0,0,0,0,0,3,3,0,0,0
2021-12-12,3,2,0,0,0,0,0,0,2,0,0,0
2021-12-12,5,542,0,0,0,14,0,32,494,2,0,0
2021-12-12,10,1,0,0,0,0,0,0,1,0,0,0
2021-12-12,12,13,0,0,0,3,0,0,1,8,1,0
2021-12-12,14,11,0,0,0,1,0,1,9,0,0,0
2021-12-13,2,2,0,0,0,0,0,2,0,0,0,0
2021-12-13,10,7,0,0,0,0,0,1,6,0,0,0
2021-12-13,12,2,0,0,0,0,0,2,0,0,0,0
2021-12-13,14,9,0,0,0,0,0,0,9,0,0,0
2021-12-14,1,13,0,0,0,0,0,0,0,13,0,0
2021-12-14,5,462,0,0,0,16,0,27,413,6,0,0
2021-12-14,10,23,0,0,0,3,0,7,13,0,0,0
2021-12-14,12,916,0,0,0,1,0,7,908,0,0,0
2021-12-14,14,7,0,0,0,1,0,3,3,0,0,0
2021-12-15,3,26,0,0,0,1,0,4,21,0,0,0
2021-12-15,10,9,0,0,0,0,0,8,1,0,0,0
2021-12-15,12,61,0,0,0,1,0,9,20,31,0,0
2021-12-15,14,4,0,0,0,0,0,0,4,0,0,0
2021-12-16,1,1,0,0,0,0,0,1,0,0,0,0
2021-12-16,3,2,0,0,0,0,2,0,0,0,0,0
2021-12-16,5,21,0,0,0,0,0,0,21,0,0,0
2021-12-16,10,16,0,0,0,0,0,4,12,0,0,0
2021-12-16,12,24,0,0,0,2,0,8,14,0,0,0
2021-12-16,14,10,0,0,0,1,0,0,5,4,0,0
2021-12-17,2,1,0,0,0,0,0,0,1,0,0,0
2021-12-17,3,2,0,0,0,0,0,0,2,0,0,0
2021-12-17,10,8,0,0,0,2,0,4,2,0,0,0
2021-12-17,12,17,0,0,0,0,0,5,12,0,0,0
2021-12-17,14,6,0,0,0,0,0,1,5,0,0,0
2021-12-18,3,1,0,0,0,1,0,0,0,0,0,0
2021-12-18,5,1,0,0,0,0,0,0,1,0,0,0
2021-12-18,10,1,0,0,0,0,0,0,1,0,0,0
2021-12-18,14,1,0,0,0,0,0,0,1,0,0,0
2021-12-19,3,2,0,0,0,1,1,0,0,0,0,0
2021-12-19,10,3,0,0,0,1,0,0,2,0,0,0
2021-12-19,12,10,0,0,0,0,0,0,1,9,0,0
2021-12-19,14,4,0,0,0,0,0,0,4,0,0,0
2021-12-20,1,3,0,0,0,0,0,2,1,0,0,0
2021-12-20,3,1,0,0,0,1,0,0,0,0,0,0
2021-12-20,10,9,0,0,0,1,0,7,1,0,0,0
2021-12-20,14,16,1,0,0,1,0,3,9,2,0,0
2021-12-21,1,1,0,0,0,1,0,0,0,0,0,0
2021-12-21,2,1,0,0,0,0,1,0,0,0,0,0
2021-12-21,10,11,0,0,0,2,0,8,1,0,0,0
2021-12-21,12,6,0,0,0,1,1,2,2,0,0,0
2021-12-21,14,13,0,0,0,0,0,1,10,2,0,0
2021-12-22,1,1,0,0,0,0,0,1,0,0,0,0
2021-12-22,3,3,0,0,0,1,1,1,0,0,0,0
2021-12-22,10,9,0,0,0,0,0,6,3,0,0,0
2021-12-22,12,1,0,0,0,0,0,1,0,0,0,0
2021-12-22,14,6,0,0,0,0,0,1,5,0,0,0
2021-12-23,1,1,0,0,0,0,0,1,0,0,0,0
2021-12-23,5,277,0,0,0,4,0,3,215,53,2,0
2021-12-23,12,10,0,0,0,0,0,0,10,0,0,0
2021-12-24,1,1,0,0,0,0,0,1,0,0,0,0
2021-12-24,10,1,0,0,0,1,0,0,0,0,0,0
2021-12-24,12,1,0,0,0,0,0,0,1,0,0,0
2021-12-24,14,1,0,0,0,0,0,0,1,0,0,0
2021-12-25,2,1,0,0,0,0,1,0,0,0,0,0
2021-12-25,12,2,0,0,0,0,0,0,0,2,0,0
2021-12-26,14,3,0,0,0,0,0,0,0,3,0,0
2021-12-27,14,6,0,0,0,0,0,0,0,6,0,0
2021-12-28,5,26,0,0,0,5,0,13,8,0,0,0
2021-12-28,10,2,0,0,0,0,0,1,1,0,0,0
2021-12-28,14,4,0,0,0,0,0,1,2,1,0,0
2021-12-29,3,7,0,0,0,1,6,0,0,0,0,0
2021-12-29,5,31,0,0,0,0,0,1,30,0,0,0
2021-12-29,10,12,0,0,0,0,0,2,7,3,0,0
2021-12-29,12,444,0,1,0,0,0,14,429,0,0,0
2021-12-29,14,5,0,0,0,0,0,1,4,0,0,0
2021-12-30,3,3,0,0,0,2,0,1,0,0,0,0
2021-12-30,5,13,0,0,0,1,0,1,11,0,0,0
2021-12-30,10,6,0,0,0,0,0,5,1,0,0,0
2021-12-30,12,5,0,0,0,1,0,2,2,0,0,0
2021-12-30,14,8,0,0,0,1,0,1,6,0,0,0
2021-12-31,3,1,0,0,0,0,1,0,0,0,0,0
2021-12-31,5,296,0,0,0,31,0,22,241,2,0,0
2021-12-31,10,7,0,0,0,4,0,2,1,0,0,0
2021-12-31,12,37,0,0,0,0,0,0,20,17,0,0
2021-12-31,14,18,0,0,0,0,0,1,5,12,0,0
2022-01-01,1,3,0,0,0,0,0,2,1,0,0,0
2022-01-01,2,1,0,0,0,0,0,0,0,1,0,0
2022-01-01,5,8,0,0,0,0,0,1,7,0,0,0
2022-01-01,10,6,0,0,0,0,0,4,1,1,0,0
2022-01-01,12,6,0,0,0,1,0,4,1,0,0,0
2022-01-01,14,4,0,0,0,1,0,1,2,0,0,0
2022-01-02,1,3,0,0,0,0,1,2,0,0,0,0
2022-01-02,3,1,0,0,0,1,0,0,0,0,0,0
2022-01-02,10,1,0,0,0,1,0,0,0,0,0,0
2022-01-02,12,6,0,0,0,3,0,2,1,0,0,0
2022-01-02,14,1,0,0,0,0,0,0,1,0,0,0
2022-01-03,1,6,0,0,0,1,1,2,2,0,0,0
2022-01-03,3,24,0,0,0,0,0,0,0,24,0,0
2022-01-03,5,185,0,0,0,9,0,14,160,2,0,0
2022-01-03,10,7,0,0,0,2,0,3,2,0,0,0
2022-01-03,12,13,0,0,0,2,0,4,7,0,0,0
2022-01-03,14,11,0,0,0,1,0,1,9,0,0,0
2022-01-04,2,1,0,0,0,0,0,1,0,0,0,0
2022-01-04,5,16,0,0,0,0,0,0,16,0,0,0
2022-01-04,10,6,0,0,0,0,0,4,2,0,0,0
2022-01-04,12,4,0,0,0,1,0,3,0,0,0,0
2022-01-04,14,9,0,0,0,0,0,6,3,0,0,0
2022-01-05,1,1,0,0,0,0,0,0,1,0,0,0
2022-01-05,3,5,0,0,0,0,4,1,0,0,0,0
2022-01-05,10,11,0,0,0,2,0,4,4,1,0,0
2022-01-05,12,9,0,0,0,0,0,3,0,6,0,0
2022-01-05,14,26,0,0,0,3,0,0,18,5,0,0
2022-01-06,1,1,0,0,0,0,0,1,0,0,0,0
2022-01-06,10,6,0,0,0,3,0,2,1,0,0,0
2022-01-06,12,3,0,0,0,0,0,2,1,0,0,0
2022-01-06,14,11,0,0,0,0,0,2,9,0,0,0
2022-01-07,1,5,0,0,0,0,0,0,1,4,0,0
2022-01-07,3,2,0,0,0,0,0,0,2,0,0,0
2022-01-07,10,7,0,0,0,0,0,5,2,0,0,0
2022-01-07,12,7,0,0,0,2,0,4,1,0,0,0
2022-01-07,14,23,0,0,0,3,0,1,8,11,0,0
2022-01-08,14,1,0,0,0,1,0,0,0,0,0,0
2022-01-09,3,2,0,0,0,0,0,0,2,0,0,0
2022-01-09,10,6,0,0,0,0,0,4,2,0,0,0
2022-01-09,12,3,0,0,0,0,0,1,2,0,0,0
2022-01-09,14,33,0,0,0,0,0,9,8,16,0,0
2022-01-10,1,3,0,0,0,0,0,2,1,0,0,0
2022-01-10,2,1,0,0,0,0,1,0,0,0,0,0
2022-01-10,10,9,0,0,0,3,0,1,5,0,0,0
2022-01-10,12,3,0,0,0,0,0,1,2,0,0,0
2022-01-10,14,7,0,0,0,0,0,2,4,1,0,0
2022-01-11,2,3,0,0,0,0,3,0,0,0,0,0
2022-01-11,3,1,0,0,0,1,0,0,0,0,0,0
2022-01-11,5,23,0,0,0,0,0,3,20,0,0,0
2022-01-11,10,6,0,0,0,0,1,1,3,1,0,0
2022-01-12,2,1,0,0,0,0,1,0,0,0,0,0
2022-01-12,10,9,0,0,0,1,0,4,3,1,0,0
2022-01-12,14,15,0,0,0,0,0,2,12,1,0,0
2022-01-13,1,3,0,0,0,0,0,2,1,0,0,0
2022-01-13,2,2,0,0,0,2,0,0,0,0,0,0
2022-01-13,3,2,0,0,0,1,0,1,0,0,0,0
2022-01-13,5,2,0,0,0,0,2,0,0,0,0,0
2022-01-13,10,21,0,0,0,0,1,10,8,2,0,0
2022-01-13,12,6,0,0,0,0,0,6,0,0,0,0
2022-01-13,14,8,0,0,0,1,0,1,5,1,0,0
2022-01-14,1,6,0,0,0,1,0,5,0,0,0,0
2022-01-14,2,1,0,0,0,0,1,0,0,0,0,0
2022-01-14,3,2,0,0,0,0,0,0,2,0,0,0
2022-01-14,5,10,0,0,0,0,0,0,10,0,0,0
2022-01-14,10,12,0,0,0,2,0,5,2,3,0,0
2022-01-14,12,8,0,0,0,0,0,2,4,2,0,0
2022-01-14,14,11,0,0,0,0,1,1,9,0,0,0
2022-01-15,1,4,0,0,0,0,0,4,0,0,0,0
2022-01-15,3,2,0,0,0,0,0,0,0,2,0,0
2022-01-15,10,9,0,0,0,1,0,2,1,5,0,0
2022-01-15,12,17,0,0,0,2,0,4,10,1,0,0
2022-01-15,14,13,0,0,0,1,0,5,6,1,0,0
2022-01-16,1,1,0,0,0,0,0,0,1,0,0,0
2022-01-16,2,1,0,0,0,0,0,0,1,0,0,0
2022-01-16,3,2,0,0,0,0,0,2,0,0,0,0
2022-01-16,5,5,0,0,0,0,0,0,5,0,0,0
2022-01-16,10,4,0,0,0,2,0,0,2,0,0,0
2022-01-16,12,19,0,0,0,0,0,5,14,0,0,0
2022-01-16,14,7,0,0,0,0,0,0,5,2,0,0
2022-01-17,1,1,0,0,0,0,0,1,0,0,0,0
2022-01-17,3,3,0,0,0,1,0,1,1,0,0,0
2022-01-17,10,8,0,0,0,2,1,4,1,0,0,0
2022-01-17,12,9,0,0,0,0,0,5,3,1,0,0
2022-01-17,14,22,0,0,0,0,0,2,16,4,0,0
2022-01-18,1,2,0,0,0,1,0,1,0,0,0,0
2022-01-18,3,2,0,0,0,0,0,0,2,0,0,0
2022-01-18,10,3,0,0,0,2,0,1,0,0,0,0
2022-01-18,12,2,0,0,0,0,0,2,0,0,0,0
2022-01-18,14,11,0,0,0,0,0,0,10,1,0,0
2022-01-19,1,5,0,0,0,1,0,2,2,0,0,0
2022-01-19,5,43,0,0,0,1,0,7,30,5,0,0
2022-01-19,10,13,0,0,0,2,0,8,2,1,0,0
2022-01-19,12,42,0,0,0,4,0,15,20,3,0,0
2022-01-19,14,58,0,0,0,1,0,5,36,16,0,0
2022-01-20,1,3,0,0,0,0,0,3,0,0,0,0
2022-01-20,10,21,0,0,0,3,1,12,5,0,0,0
2022-01-20,12,12,0,0,0,1,0,4,7,0,0,0
2022-01-20,14,29,0,0,0,0,0,8,20,1,0,0
2022-01-21,1,1,0,0,0,0,0,1,0,0,0,0
2022-01-21,3,1,0,0,0,0,0,1,0,0,0,0
2022-01-21,5,1,0,0,0,0,0,0,1,0,0,0
2022-01-21,10,23,0,0,0,3,0,11,8,1,0,0
2022-01-21,12,13,0,0,0,1,0,9,2,1,0,0
2022-01-21,14,18,0,0,0,1,0,5,10,2,0,0
2022-01-22,1,4,0,0,0,1,0,3,0,0,0,0
2022-01-22,2,1,0,0,0,0,1,0,0,0,0,0
2022-01-22,10,16,0,0,0,2,1,6,6,1,0,0
2022-01-22,12,18,0,0,0,8,0,2,7,1,0,0
2022-01-22,14,11,0,0,0,0,0,2,7,2,0,0
